Nominal,Posisi,NomorPembacaan,Merah,Hijau,Biru
50000,1,9,2670,10905,1382
50000,1,10,2673,10905,1376
50000,1,11,2665,10911,1379
50000,1,12,2676,10916,1386
50000,1,13,2667,10910,1384
50000,1,14,2670,10919,1366
50000,1,15,2669,10907,1379
50000,1,16,2663,10923,1380
50000,1,17,2681,10910,1388
50000,1,18,2665,10915,1382
50000,1,19,2667,10926,1387
50000,1,20,2680,10915,1383
50000,1,21,2675,10930,1379
50000,1,22,2673,10913,1385
50000,1,23,2676,10922,1374
50000,1,24,2667,10900,1378
50000,1,25,2662,10908,1379
50000,1,26,2668,10917,1380
50000,1,27,2670,10934,1389
50000,1,28,2675,10944,1380
50000,1,29,2666,10947,1374
50000,1,30,2674,10926,1382
50000,1,31,2674,10921,1386
50000,1,32,2673,10935,1382
50000,1,33,2669,10933,1381
50000,1,34,2674,10936,1381
50000,1,35,2668,10937,1377
50000,1,36,2674,10931,1378
50000,1,37,2674,10957,1382
50000,1,38,2677,10933,1385
50000,1,39,2687,10940,1381
50000,1,40,2690,10948,1382
50000,1,41,2672,10931,1387
50000,1,42,2680,10945,1380
50000,1,43,2671,10965,1384
50000,1,44,2680,10950,1391
50000,1,45,2703,11046,1394
50000,1,46,2684,10981,1387
50000,1,47,2701,10957,1400
50000,1,48,2684,11040,1388
50000,1,49,2705,10979,1383
50000,1,50,2679,10992,1389
50000,1,51,2679,11020,1388
50000,1,52,2713,10990,1390
50000,1,53,2707,11066,1403
50000,1,54,2684,10996,1385
50000,1,55,2710,11010,1392
50000,1,56,2710,11048,1384
50000,1,57,2702,10989,1386
50000,1,58,2687,11019,1393
50000,1,59,2689,11084,1398
50000,1,60,2687,11045,1398
50000,1,61,2707,11018,1387
50000,1,62,2695,11070,1396
50000,1,63,2692,10994,1392
50000,1,64,2687,10994,1392
50000,1,65,2703,11074,1393
50000,1,66,2709,11072,1397
50000,1,67,2712,11019,1398
50000,1,68,2692,11014,1394
50000,1,69,2717,11011,1396
50000,1,70,2699,11023,1400
50000,1,71,2706,11013,1393
50000,1,72,2709,11057,1392
50000,1,73,2705,11011,1389
50000,1,74,2685,11000,1384
50000,1,75,2692,10985,1390
50000,1,76,2695,10988,1392
50000,1,77,2702,10987,1392
50000,1,78,2683,10983,1390
50000,1,79,2689,10991,1387
50000,1,80,2698,10986,1395
50000,1,81,2684,11003,1390
50000,1,82,2697,10991,1390
50000,1,83,2688,10988,1382
50000,1,84,2696,10984,1382
50000,1,85,2695,10990,1395
50000,1,86,2681,10983,1391
50000,1,87,2692,10980,1381
50000,1,88,2682,10978,1388
50000,1,89,2688,10970,1393
50000,1,90,2687,10987,1388
50000,1,91,2683,10982,1388
50000,1,92,2697,10979,1390
50000,1,93,2687,10993,1389
50000,1,94,2686,10970,1394
50000,1,95,2688,10990,1381
50000,1,96,2701,10989,1393
50000,1,97,2697,10980,1396
50000,1,98,2682,10982,1383
50000,1,99,2704,11003,1389
50000,1,100,2683,10980,1390
50000,2,1,2716,11108,1403
50000,2,2,2752,11167,1406
50000,2,3,2735,11164,1413
50000,2,4,2729,11118,1408
50000,2,5,2718,11117,1405
50000,2,6,2712,11058,1406
50000,2,7,2714,11036,1406
50000,2,8,2707,11046,1404
50000,2,9,2701,11052,1392
50000,2,10,2710,11058,1392
50000,2,11,2712,11038,1399
50000,2,12,2708,11044,1391
50000,2,13,2702,11049,1403
50000,2,14,2718,11055,1402
50000,2,15,2711,11044,1397
50000,2,16,2705,11052,1397
50000,2,17,2715,11045,1397
50000,2,18,2699,11028,1388
50000,2,19,2690,11018,1390
50000,2,20,2702,10998,1394
50000,2,21,2696,10997,1392
50000,2,22,2694,10980,1391
50000,2,23,2680,10984,1391
50000,2,24,2687,10961,1386
50000,2,25,2679,10945,1394
50000,2,26,2677,10953,1388
50000,2,27,2682,10964,1395
50000,2,28,2681,10970,1387
50000,2,29,2683,10962,1377
50000,2,30,2673,10948,1380
50000,2,31,2686,10966,1386
50000,2,32,2684,10960,1379
50000,2,33,2675,10952,1383
50000,2,34,2673,10943,1376
50000,2,35,2677,10939,1382
50000,2,36,2676,10927,1390
50000,2,37,2671,10926,1376
50000,2,38,2673,10939,1384
50000,2,39,2680,10934,1386
50000,2,40,2668,10922,1380
50000,2,41,2667,10902,1375
50000,2,42,2662,10914,1372
50000,2,43,2660,10912,1381
50000,2,44,2680,10914,1381
50000,2,45,2671,10919,1385
50000,2,46,2676,10910,1373
50000,2,47,2672,10908,1377
50000,2,48,2661,10913,1377
50000,2,49,2675,10906,1378
50000,2,50,2671,10906,1380
50000,2,51,2661,10895,1384
50000,2,52,2675,10909,1378
50000,2,53,2662,10904,1376
50000,2,54,2672,10919,1377
50000,2,55,2668,10916,1383
50000,2,56,2681,10926,1374
50000,2,57,2676,10910,1372
50000,2,58,2664,10910,1382
50000,2,59,2675,10907,1378
50000,2,60,2679,10919,1379
50000,2,61,2665,10912,1372
50000,2,62,2663,10907,1381
50000,2,63,2672,10907,1380
50000,2,64,2674,10916,1374
50000,2,65,2661,10913,1379
50000,2,66,2660,10926,1386
50000,2,67,2670,10906,1380
50000,2,68,2672,10904,1380
50000,2,69,2661,10913,1378
50000,2,70,2669,10902,1372
50000,2,71,2661,10912,1382
50000,2,72,2671,10910,1380
50000,2,73,2663,10904,1380
50000,2,74,2670,10912,1378
50000,2,75,2665,10911,1378
50000,2,76,2663,10907,1378
50000,2,77,2678,10923,1383
50000,2,78,2670,10902,1372
50000,2,79,2673,10901,1380
50000,2,80,2670,10898,1382
50000,2,81,2657,10902,1381
50000,2,82,2665,10917,1378
50000,2,83,2659,10918,1375
50000,2,84,2678,10901,1379
50000,2,85,2670,10919,1371
50000,2,86,2667,10909,1378
50000,2,87,2660,10929,1378
50000,2,88,2671,10908,1371
50000,2,89,2666,10898,1376
50000,2,90,2656,10885,1374
50000,2,91,2665,10887,1375
50000,2,92,2667,10885,1373
50000,2,93,2669,10870,1371
50000,2,94,2674,10891,1368
50000,2,95,2659,10883,1373
50000,2,96,2649,10859,1365
50000,2,97,2658,10870,1371
50000,2,98,2651,10856,1370
50000,2,99,2646,10829,1370
50000,2,100,2646,10824,1369
50000,3,1,2624,10747,1355
50000,3,2,2643,10810,1371
50000,3,3,2648,10826,1365
50000,3,4,2632,10809,1371
50000,3,5,2647,10814,1373
50000,3,6,2635,10809,1364
50000,3,7,2646,10810,1362
50000,3,8,2643,10815,1365
50000,3,9,2641,10806,1364
50000,3,10,2639,10815,1364
50000,3,11,2642,10833,1365
50000,3,12,2646,10839,1361
50000,3,13,2657,10870,1369
50000,3,14,2640,10859,1370
50000,3,15,2648,10844,1380
50000,3,16,2663,10855,1367
50000,3,17,2659,10860,1379
50000,3,18,2661,10861,1368
50000,3,19,2659,10851,1368
50000,3,20,2649,10847,1363
50000,3,21,2648,10849,1366
50000,3,22,2665,10876,1373
50000,3,23,2637,10826,1379
50000,3,24,2657,10856,1366
50000,3,25,2646,10830,1371
50000,3,26,2635,10831,1365
50000,3,27,2645,10838,1370
50000,3,28,2658,10823,1370
50000,3,29,2651,10843,1371
50000,3,30,2637,10855,1371
50000,3,31,2663,10840,1363
50000,3,32,2648,10826,1375
50000,3,33,2653,10839,1375
50000,3,34,2660,10814,1367
50000,3,35,2654,10827,1374
50000,3,36,2652,10851,1373
50000,3,37,2651,10839,1373
50000,3,38,2637,10815,1376
50000,3,39,2640,10803,1371
50000,3,40,2641,10786,1361
50000,3,41,2635,10786,1355
50000,3,42,2630,10781,1359
50000,3,43,2638,10770,1353
50000,3,44,2632,10772,1354
50000,3,45,2640,10768,1363
50000,3,46,2631,10774,1365
50000,3,47,2637,10764,1363
50000,3,48,2623,10774,1361
50000,3,49,2628,10773,1356
50000,3,50,2640,10775,1352
50000,3,51,2645,10776,1360
50000,3,52,2628,10765,1361
50000,3,53,2630,10782,1371
50000,3,54,2626,10776,1358
50000,3,55,2625,10781,1370
50000,3,56,2629,10795,1360
50000,3,57,2643,10803,1360
50000,3,58,2646,10768,1359
50000,3,59,2630,10777,1368
50000,3,60,2650,10830,1353
50000,3,61,2627,10814,1360
50000,3,62,2640,10804,1360
50000,3,63,2636,10796,1368
50000,3,64,2623,10772,1370
50000,3,65,2622,10788,1365
50000,3,66,2639,10759,1367
50000,3,67,2619,10770,1357
50000,3,68,2632,10754,1359
50000,3,69,2626,10751,1360
50000,3,70,2626,10746,1359
50000,3,71,2622,10738,1354
50000,3,72,2623,10751,1363
50000,3,73,2639,10809,1359
50000,3,74,2631,10750,1357
50000,3,75,2620,10741,1355
50000,3,76,2619,10755,1362
50000,3,77,2626,10748,1359
50000,3,78,2631,10749,1362
50000,3,79,2625,10735,1360
50000,3,80,2628,10745,1348
50000,3,81,2625,10767,1360
50000,3,82,2635,10742,1350
50000,3,83,2619,10756,1358
50000,3,84,2632,10746,1356
50000,3,85,2627,10742,1359
50000,3,86,2621,10748,1355
50000,3,87,2624,10733,1360
50000,3,88,2613,10746,1363
50000,3,89,2632,10741,1356
50000,3,90,2624,10743,1347
50000,3,91,2624,10743,1357
50000,3,92,2622,10754,1365
50000,3,93,2620,10745,1357
50000,3,94,2624,10753,1356
50000,3,95,2617,10742,1360
50000,3,96,2633,10738,1356
50000,3,97,2634,10738,1355
50000,3,98,2628,10740,1355
50000,3,99,2628,10737,1351
50000,3,100,2615,10740,1348
50000,4,1,2624,10722,1355
50000,4,2,2641,10819,1367
50000,4,3,2640,10820,1367
50000,4,4,2645,10790,1361
50000,4,5,2641,10818,1368
50000,4,6,2645,10795,1362
50000,4,7,2639,10791,1368
50000,4,8,2638,10792,1367
50000,4,9,2645,10782,1367
50000,4,10,2639,10815,1368
50000,4,11,2640,10828,1366
50000,4,12,2644,10815,1367
50000,4,13,2639,10818,1366
50000,4,14,2643,10819,1361
50000,4,15,2639,10810,1366
50000,4,16,2644,10808,1361
50000,4,17,2639,10818,1355
50000,4,18,2648,10811,1360
50000,4,19,2637,10813,1366
50000,4,20,2643,10811,1361
50000,4,21,2639,10808,1365
50000,4,22,2637,10811,1367
50000,4,23,2646,10806,1360
50000,4,24,2638,10820,1366
50000,4,25,2645,10814,1360
50000,4,26,2636,10785,1367
50000,4,27,2642,10817,1366
50000,4,28,2638,10815,1366
50000,4,29,2638,10817,1365
50000,4,30,2643,10811,1360
50000,4,31,2637,10815,1366
50000,4,32,2643,10808,1359
50000,4,33,2637,10810,1366
50000,4,34,2644,10806,1359
50000,4,35,2637,10807,1366
50000,4,36,2644,10804,1360
50000,4,37,2635,10812,1364
50000,4,38,2640,10802,1359
50000,4,39,2637,10806,1366
50000,4,40,2641,10806,1358
50000,4,41,2634,10802,1365
50000,4,42,2634,10806,1364
50000,4,43,2635,10790,1364
50000,4,44,2639,10795,1359
50000,4,45,2636,10802,1364
50000,4,46,2634,10793,1364
50000,4,47,2632,10797,1364
50000,4,48,2629,10791,1362
50000,4,49,2630,10780,1362
50000,4,50,2629,10781,1362
50000,4,51,2635,10773,1356
50000,4,52,2635,10773,1354
50000,4,53,2629,10774,1361
50000,4,54,2627,10776,1361
50000,4,55,2633,10768,1355
50000,4,56,2634,10766,1361
50000,4,57,2627,10778,1360
50000,4,58,2633,10762,1355
50000,4,59,2625,10768,1360
50000,4,60,2628,10759,1353
50000,4,61,2632,10757,1359
50000,4,62,2624,10766,1352
50000,4,63,2624,10752,1359
50000,4,64,2629,10749,1353
50000,4,65,2624,10764,1358
50000,4,66,2625,10754,1358
50000,4,67,2630,10750,1353
50000,4,68,2624,10754,1358
50000,4,69,2623,10757,1358
50000,4,70,2630,10754,1352
50000,4,71,2624,10759,1357
50000,4,72,2623,10753,1358
50000,4,73,2629,10738,1357
50000,4,74,2626,10744,1357
50000,4,75,2626,10737,1351
50000,4,76,2626,10740,1350
50000,4,77,2626,10735,1350
50000,4,78,2626,10742,1350
50000,4,79,2625,10734,1350
50000,4,80,2627,10731,1356
50000,4,81,2626,10733,1356
50000,4,82,2625,10734,1355
50000,4,83,2620,10729,1356
50000,4,84,2608,10718,1350
50000,4,85,2612,10710,1354
50000,4,86,2617,10712,1343
50000,4,87,2612,10709,1350
50000,4,88,2619,10708,1352
50000,4,89,2613,10708,1346
50000,4,90,2613,10709,1352
50000,4,91,2616,10699,1353
50000,4,92,2612,10693,1345
50000,4,93,2604,10705,1351
50000,4,94,2608,10689,1352
50000,4,95,2605,10690,1348
50000,4,96,2609,10689,1351
50000,4,97,2612,10708,1352
50000,4,98,2620,10694,1353
50000,4,99,2609,10696,1346
50000,4,100,2612,10710,1353
50000,5,1,2491,10280,1280
50000,5,2,2508,10354,1289
50000,5,3,2513,10354,1287
50000,5,4,2508,10327,1284
50000,5,5,2498,10332,1286
50000,5,6,2498,10314,1278
50000,5,7,2488,10309,1275
50000,5,8,2493,10307,1281
50000,5,9,2488,10311,1275
50000,5,10,2494,10284,1275
50000,5,11,2495,10298,1278
50000,5,12,2492,10299,1281
50000,5,13,2489,10282,1280
50000,5,14,2488,10300,1273
50000,5,15,2495,10289,1281
50000,5,16,2498,10309,1280
50000,5,17,2501,10302,1283
50000,5,18,2491,10293,1283
50000,5,19,2492,10302,1281
50000,5,20,2487,10291,1277
50000,5,21,2488,10306,1281
50000,5,22,2493,10307,1274
50000,5,23,2493,10307,1279
50000,5,24,2492,10296,1281
50000,5,25,2493,10293,1276
50000,5,26,2483,10291,1273
50000,5,27,2493,10287,1277
50000,5,28,2504,10317,1283
50000,5,29,2496,10295,1271
50000,5,30,2500,10300,1282
50000,5,31,2504,10304,1274
50000,5,32,2494,10312,1281
50000,5,33,2493,10299,1281
50000,5,34,2496,10294,1274
50000,5,35,2497,10297,1282
50000,5,36,2500,10313,1276
50000,5,37,2494,10319,1283
50000,5,38,2493,10309,1281
50000,5,39,2493,10309,1281
50000,5,40,2497,10310,1283
50000,5,41,2503,10309,1284
50000,5,42,2503,10332,1280
50000,5,43,2502,10323,1283
50000,5,44,2504,10318,1275
50000,5,45,2492,10285,1274
50000,5,46,2495,10281,1276
50000,5,47,2488,10276,1271
50000,5,48,2492,10295,1279
50000,5,49,2492,10305,1281
50000,5,50,2496,10308,1282
50000,5,51,2491,10316,1283
50000,5,52,2505,10329,1276
50000,5,53,2497,10324,1283
50000,5,54,2497,10324,1285
50000,5,55,2497,10324,1284
50000,5,56,2505,10328,1284
50000,5,57,2499,10331,1285
50000,5,58,2506,10347,1279
50000,5,59,2507,10336,1285
50000,5,60,2503,10331,1281
50000,5,61,2501,10342,1282
50000,5,62,2499,10316,1285
50000,5,63,2501,10303,1280
50000,5,64,2500,10307,1276
50000,5,65,2503,10342,1287
50000,5,66,2503,10326,1285
50000,5,67,2499,10349,1289
50000,5,68,2508,10373,1288
50000,5,69,2507,10350,1289
50000,5,70,2513,10391,1286
50000,5,71,2518,10409,1294
50000,5,72,2502,10338,1283
50000,5,73,2503,10366,1284
50000,5,74,2502,10318,1291
50000,5,75,2510,10357,1288
50000,5,76,2508,10365,1291
50000,5,77,2515,10349,1289
50000,5,78,2518,10364,1291
50000,5,79,2513,10415,1293
50000,5,80,2521,10391,1288
50000,5,81,2525,10379,1289
50000,5,82,2509,10370,1292
50000,5,83,2509,10354,1286
50000,5,84,2516,10339,1287
50000,5,85,2497,10299,1279
50000,5,86,2500,10311,1279
50000,5,87,2490,10298,1282
50000,5,88,2504,10323,1283
50000,5,89,2508,10337,1277
50000,5,90,2508,10318,1284
50000,5,91,2501,10340,1279
50000,5,92,2498,10313,1289
50000,5,93,2494,10319,1279
50000,5,94,2493,10312,1281
50000,5,95,2502,10294,1271
50000,5,96,2501,10298,1274
50000,5,97,2498,10327,1281
50000,5,98,2496,10310,1279
50000,5,99,2493,10315,1281
50000,5,100,2502,10316,1285
50000,6,1,2444,10119,1247
50000,6,2,2464,10180,1267
50000,6,3,2474,10200,1267
50000,6,4,2477,10233,1275
50000,6,5,2475,10245,1269
50000,6,6,2479,10232,1259
50000,6,7,2474,10198,1264
50000,6,8,2472,10185,1265
50000,6,9,2464,10176,1263
50000,6,10,2465,10220,1260
50000,6,11,2473,10235,1274
50000,6,12,2475,10211,1271
50000,6,13,2475,10224,1269
50000,6,14,2476,10203,1253
50000,6,15,2457,10139,1256
50000,6,16,2457,10163,1262
50000,6,17,2465,10194,1270
50000,6,18,2472,10199,1262
50000,6,19,2476,10225,1263
50000,6,20,2478,10234,1275
50000,6,21,2467,10223,1268
50000,6,22,2454,10146,1261
50000,6,23,2448,10140,1260
50000,6,24,2459,10160,1256
50000,6,25,2474,10185,1268
50000,6,26,2462,10189,1268
50000,6,27,2464,10176,1261
50000,6,28,2456,10145,1253
50000,6,29,2446,10148,1256
50000,6,30,2451,10164,1260
50000,6,31,2472,10180,1262
50000,6,32,2471,10189,1259
50000,6,33,2471,10195,1266
50000,6,34,2465,10143,1261
50000,6,35,2450,10146,1253
50000,6,36,2448,10178,1258
50000,6,37,2463,10173,1262
50000,6,38,2466,10192,1261
50000,6,39,2474,10198,1271
50000,6,40,2474,10179,1265
50000,6,41,2457,10170,1261
50000,6,42,2465,10148,1253
50000,6,43,2464,10164,1264
50000,6,44,2466,10215,1267
50000,6,45,2477,10235,1271
50000,6,46,2480,10217,1269
50000,6,47,2474,10214,1270
50000,6,48,2478,10240,1273
50000,6,49,2471,10235,1269
50000,6,50,2468,10202,1266
50000,6,51,2470,10186,1267
50000,6,52,2462,10165,1264
50000,6,53,2471,10182,1269
50000,6,54,2463,10164,1258
50000,6,55,2450,10146,1254
50000,6,56,2460,10142,1266
50000,6,57,2470,10201,1268
50000,6,58,2463,10189,1260
50000,6,59,2452,10185,1265
50000,6,60,2469,10181,1261
50000,6,61,2470,10169,1263
50000,6,62,2454,10172,1264
50000,6,63,2461,10170,1253
50000,6,64,2459,10187,1264
50000,6,65,2471,10174,1265
50000,6,66,2458,10173,1265
50000,6,67,2461,10170,1261
50000,6,68,2478,10173,1257
50000,6,69,2465,10201,1263
50000,6,70,2456,10192,1266
50000,6,71,2470,10211,1267
50000,6,72,2473,10217,1263
50000,6,73,2472,10177,1267
50000,6,74,2467,10230,1263
50000,6,75,2471,10171,1263
50000,6,76,2464,10174,1265
50000,6,77,2463,10174,1266
50000,6,78,2454,10193,1261
50000,6,79,2461,10172,1265
50000,6,80,2466,10196,1268
50000,6,81,2472,10157,1264
50000,6,82,2454,10131,1258
50000,6,83,2458,10166,1262
50000,6,84,2466,10155,1267
50000,6,85,2460,10178,1261
50000,6,86,2465,10167,1265
50000,6,87,2455,10164,1254
50000,6,88,2467,10186,1263
50000,6,89,2467,10217,1267
50000,6,90,2460,10183,1262
50000,6,91,2471,10191,1266
50000,6,92,2463,10197,1256
50000,6,93,2476,10207,1270
50000,6,94,2461,10211,1272
50000,6,95,2464,10193,1260
50000,6,96,2475,10193,1272
50000,6,97,2462,10223,1272
50000,6,98,2466,10174,1266
50000,6,99,2473,10199,1272
50000,6,100,2464,10192,1260
50000,7,1,2439,10144,1261
50000,7,2,2469,10243,1273
50000,7,3,2471,10210,1269
50000,7,4,2478,10230,1273
50000,7,5,2478,10207,1267
50000,7,6,2477,10218,1273
50000,7,7,2472,10240,1266
50000,7,8,2481,10239,1272
50000,7,9,2474,10249,1269
50000,7,10,2475,10225,1271
50000,7,11,2477,10240,1273
50000,7,12,2482,10221,1270
50000,7,13,2480,10219,1271
50000,7,14,2475,10242,1272
50000,7,15,2481,10229,1269
50000,7,16,2478,10202,1274
50000,7,17,2472,10214,1273
50000,7,18,2481,10207,1269
50000,7,19,2479,10220,1271
50000,7,20,2478,10248,1274
50000,7,21,2477,10243,1267
50000,7,22,2486,10264,1253
50000,7,23,2482,10243,1273
50000,7,24,2480,10243,1276
50000,7,25,2479,10258,1273
50000,7,26,2482,10242,1267
50000,7,27,2479,10218,1274
50000,7,28,2474,10243,1267
50000,7,29,2486,10253,1273
50000,7,30,2477,10257,1275
50000,7,31,2481,10227,1270
50000,7,32,2468,10210,1264
50000,7,33,2470,10229,1267
50000,7,34,2481,10221,1274
50000,7,35,2478,10253,1269
50000,7,36,2483,10230,1274
50000,7,37,2477,10238,1275
50000,7,38,2461,10240,1274
50000,7,39,2457,10245,1272
50000,7,40,2467,10241,1263
50000,7,41,2476,10253,1266
50000,7,42,2476,10220,1271
50000,7,43,2477,10252,1274
50000,7,44,2480,10244,1275
50000,7,45,2476,10229,1275
50000,7,46,2486,10223,1271
50000,7,47,2468,10212,1270
50000,7,48,2481,10256,1267
50000,7,49,2480,10241,1274
50000,7,50,2471,10220,1264
50000,7,51,2482,10241,1275
50000,7,52,2471,10246,1269
50000,7,53,2472,10203,1269
50000,7,54,2466,10224,1271
50000,7,55,2472,10217,1273
50000,7,56,2474,10161,1264
50000,7,57,2466,10186,1266
50000,7,58,2472,10183,1272
50000,7,59,2479,10222,1270
50000,7,60,2478,10207,1270
50000,7,61,2473,10213,1270
50000,7,62,2475,10167,1270
50000,7,63,2478,10215,1269
50000,7,64,2477,10217,1270
50000,7,65,2478,10204,1270
50000,7,66,2468,10187,1269
50000,7,67,2473,10206,1269
50000,7,68,2472,10205,1268
50000,7,69,2466,10196,1269
50000,7,70,2469,10202,1260
50000,7,71,2477,10212,1269
50000,7,72,2464,10211,1264
50000,7,73,2458,10213,1270
50000,7,74,2477,10218,1270
50000,7,75,2467,10206,1269
50000,7,76,2447,10186,1268
50000,7,77,2460,10189,1249
50000,7,78,2473,10202,1256
50000,7,79,2475,10205,1261
50000,7,80,2466,10168,1270
50000,7,81,2466,10187,1261
50000,7,82,2459,10165,1258
50000,7,83,2477,10220,1271
50000,7,84,2467,10198,1265
50000,7,85,2471,10190,1261
50000,7,86,2471,10205,1270
50000,7,87,2473,10198,1266
50000,7,88,2463,10199,1256
50000,7,89,2459,10197,1268
50000,7,90,2470,10219,1264
50000,7,91,2466,10187,1267
50000,7,92,2466,10177,1265
50000,7,93,2473,10219,1262
50000,7,94,2464,10174,1266
50000,7,95,2476,10211,1268
50000,7,96,2471,10187,1269
50000,7,97,2462,10178,1265
50000,7,98,2460,10164,1268
50000,7,99,2467,10168,1255
50000,7,100,2463,10159,1265
50000,8,1,2446,10100,1255
50000,8,2,2467,10158,1266
50000,8,3,2463,10160,1264
50000,8,4,2464,10171,1264
50000,8,5,2466,10172,1261
50000,8,6,2463,10185,1264
50000,8,7,2463,10166,1268
50000,8,8,2471,10175,1268
50000,8,9,2466,10144,1266
50000,8,10,2469,10181,1268
50000,8,11,2469,10164,1264
50000,8,12,2460,10187,1261
50000,8,13,2458,10178,1266
50000,8,14,2469,10202,1266
50000,8,15,2470,10209,1267
50000,8,16,2467,10198,1265
50000,8,17,2469,10186,1266
50000,8,18,2461,10185,1263
50000,8,19,2467,10192,1266
50000,8,20,2467,10217,1264
50000,8,21,2468,10201,1264
50000,8,22,2474,10227,1261
50000,8,23,2480,10240,1272
50000,8,24,2475,10247,1273
50000,8,25,2472,10273,1269
50000,8,26,2484,10242,1261
50000,8,27,2496,10286,1279
50000,8,28,2484,10273,1275
50000,8,29,2481,10254,1275
50000,8,30,2483,10221,1262
50000,8,31,2486,10257,1275
50000,8,32,2475,10250,1273
50000,8,33,2471,10204,1268
50000,8,34,2474,10219,1270
50000,8,35,2477,10272,1277
50000,8,36,2481,10233,1273
50000,8,37,2480,10245,1269
50000,8,38,2476,10208,1272
50000,8,39,2482,10232,1278
50000,8,40,2482,10231,1273
50000,8,41,2486,10237,1274
50000,8,42,2473,10260,1278
50000,8,43,2484,10182,1267
50000,8,44,2480,10240,1271
50000,8,45,2475,10242,1273
50000,8,46,2475,10289,1272
50000,8,47,2482,10255,1275
50000,8,48,2478,10236,1272
50000,8,49,2476,10242,1268
50000,8,50,2479,10228,1273
50000,8,51,2475,10247,1273
50000,8,52,2481,10215,1273
50000,8,53,2478,10246,1273
50000,8,54,2477,10219,1271
50000,8,55,2481,10230,1270
50000,8,56,2472,10234,1273
50000,8,57,2480,10217,1269
50000,8,58,2474,10245,1267
50000,8,59,2483,10254,1276
50000,8,60,2478,10249,1274
50000,8,61,2478,10240,1269
50000,8,62,2483,10238,1274
50000,8,63,2479,10225,1273
50000,8,64,2482,10229,1272
50000,8,65,2479,10241,1273
50000,8,66,2473,10250,1273
50000,8,67,2486,10234,1274
50000,8,68,2479,10240,1272
50000,8,69,2474,10215,1272
50000,8,70,2477,10223,1272
50000,8,71,2480,10221,1267
50000,8,72,2471,10203,1266
50000,8,73,2482,10233,1272
50000,8,74,2472,10226,1272
50000,8,75,2482,10233,1272
50000,8,76,2473,10244,1267
50000,8,77,2487,10259,1277
50000,8,78,2481,10250,1273
50000,8,79,2485,10221,1275
50000,8,80,2488,10249,1272
50000,8,81,2482,10269,1269
50000,8,82,2478,10211,1276
50000,8,83,2472,10210,1263
50000,8,84,2478,10224,1271
50000,8,85,2477,10233,1271
50000,8,86,2446,10134,1255
50000,8,87,2463,10147,1265
50000,8,88,2464,10153,1260
50000,8,89,2446,10089,1253
50000,8,90,2456,10147,1258
50000,8,91,2451,10082,1253
50000,8,92,2445,10080,1254
50000,8,93,2436,10073,1251
50000,8,94,2431,10063,1251
50000,8,95,2435,10086,1250
50000,8,96,2442,10091,1251
50000,8,97,2444,10094,1264
50000,8,98,2455,10154,1260
50000,8,99,2453,10126,1252
50000,8,100,2466,10169,1262
50000,9,1,2858,11639,1455
50000,9,2,2877,11714,1469
50000,9,3,2886,11717,1464
50000,9,4,2878,11723,1468
50000,9,5,2878,11724,1469
50000,9,6,2877,11714,1463
50000,9,7,2875,11707,1468
50000,9,8,2874,11704,1468
50000,9,9,2876,11710,1462
50000,9,10,2875,11716,1467
50000,9,11,2874,11704,1463
50000,9,12,2878,11712,1468
50000,9,13,2881,11703,1461
50000,9,14,2875,11713,1468
50000,9,15,2875,11702,1468
50000,9,16,2874,11700,1461
50000,9,17,2873,11703,1467
50000,9,18,2875,11697,1467
50000,9,19,2879,11698,1461
50000,9,20,2876,11703,1466
50000,9,21,2871,11688,1465
50000,9,22,2868,11685,1464
50000,9,23,2868,11682,1459
50000,9,24,2873,11666,1457
50000,9,25,2866,11675,1464
50000,9,26,2864,11677,1463
50000,9,27,2864,11663,1455
50000,9,28,2864,11667,1462
50000,9,29,2859,11646,1454
50000,9,30,2859,11649,1460
50000,9,31,2858,11653,1460
50000,9,32,2858,11644,1460
50000,9,33,2866,11642,1453
50000,9,34,2857,11636,1452
50000,9,35,2857,11629,1453
50000,9,36,2856,11627,1452
50000,9,37,2860,11637,1453
50000,9,38,2860,11624,1457
50000,9,39,2852,11618,1456
50000,9,40,2855,11628,1450
50000,9,41,2856,11617,1451
50000,9,42,2859,11627,1457
50000,9,43,2854,11627,1455
50000,9,44,2853,11620,1451
50000,9,45,2859,11619,1450
50000,9,46,2853,11622,1456
50000,9,47,2849,11626,1449
50000,9,48,2858,11610,1455
50000,9,49,2850,11621,1449
50000,9,50,2850,11599,1452
50000,9,51,2850,11619,1449
50000,9,52,2850,11613,1455
50000,9,53,2850,11613,1449
50000,9,54,2849,11610,1448
50000,9,55,2850,11617,1449
50000,9,56,2849,11615,1455
50000,9,57,2850,11606,1455
50000,9,58,2849,11602,1448
50000,9,59,2853,11599,1452
50000,9,60,2846,11600,1453
50000,9,61,2849,11604,1453
50000,9,62,2850,11611,1454
50000,9,63,2841,11564,1448
50000,9,64,2843,11561,1448
50000,9,65,2841,11556,1447
50000,9,66,2838,11545,1447
50000,9,67,2833,11547,1446
50000,9,68,2834,11539,1440
50000,9,69,2836,11541,1446
50000,9,70,2831,11534,1444
50000,9,71,2845,11589,1452
50000,9,72,2847,11597,1447
50000,9,73,2844,11589,1447
50000,9,74,2852,11598,1453
50000,9,75,2846,11602,1453
50000,9,76,2848,11603,1453
50000,9,77,2846,11594,1446
50000,9,78,2848,11589,1448
50000,9,79,2852,11596,1452
50000,9,80,2848,11602,1452
50000,9,81,2846,11598,1447
